gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,InternetService_Fiber optic,Contract_One year,Contract_Two year,Cluster
0,0,0,1.247217966963116,1,1,1.071510583959912,0,True,True,False,0
1,1,0,-0.5444780367182193,1,1,0.0412513289661016,0,True,False,False,1
1,0,0,-0.4630373092781585,1,0,1.536788957182923,1,False,False,False,1
0,1,1,1.002895784642934,1,0,1.0050422449280532,0,False,False,False,0
1,0,0,-0.9924020376385532,1,1,-0.4904953832887682,0,True,False,False,2
1,0,0,-1.0738427650786138,1,0,-1.45428629925072,0,True,False,False,2
0,0,0,1.369379058123207,0,0,-0.1249195186135452,0,False,True,False,3
0,0,1,1.247217966963116,1,1,0.3735930241253952,0,True,False,True,0
1,0,1,-0.1779947632379461,1,1,0.9053397363802652,0,False,False,False,1
0,0,0,-0.3815965818380978,1,0,0.3403588546094659,0,False,False,False,1
0,0,0,-0.1372743995179157,1,0,-1.4875204687666492,0,False,False,False,2
1,1,0,-0.5851984004382496,1,0,0.5397638717050421,0,False,False,False,1
1,0,0,0.8400143297628127,0,0,-0.6234320613524857,0,True,False,False,3
0,0,1,-0.9109613101984924,1,1,0.174188007029819,0,False,False,False,1
1,0,0,0.2699292376823877,1,0,-0.4904953832887682,0,False,False,False,3
0,0,0,-0.62591876415828,1,0,0.3403588546094659,0,False,False,True,1
1,0,1,0.188488510242327,1,1,0.8721055668643357,0,True,False,False,0
0,0,1,0.0256070553622056,1,0,-1.4875204687666492,0,False,False,True,3
0,0,1,-0.5444780367182193,1,0,0.805637227832477,0,True,True,False,1
0,0,0,-1.0331224013585834,1,1,-0.1249195186135452,0,False,False,True,1
0,0,1,-0.9516816739185228,1,1,0.2738905155776072,1,True,True,False,1
1,1,0,1.0843365120829946,0,1,-0.0252170100657571,0,False,False,False,3
0,0,1,0.9214550572028734,1,0,1.3041497705714176,0,False,False,False,0
0,0,0,-1.1552834925186746,1,0,0.971808075412124,1,False,False,False,1
1,0,1,1.002895784642934,1,1,-1.45428629925072,0,True,False,False,3
0,0,0,1.4508197855632678,1,1,1.6697256352466403,0,True,False,False,0
0,0,0,1.2879383306831464,1,0,0.3071246850935365,0,False,False,False,0
0,0,1,1.6137012404433893,1,0,1.270915601055488,0,False,False,True,0
0,1,0,-0.9924020376385532,1,0,0.6394663802528302,1,False,False,False,1
1,0,0,1.6137012404433893,1,1,1.7029598047625698,0,False,False,True,0
1,0,0,-1.2774445836787656,1,0,-0.6234320613524857,0,False,False,True,2
1,0,1,1.4915401492832985,1,0,1.0050422449280532,0,False,False,False,0
0,0,0,0.9621754209229036,1,1,0.5065297021891128,0,True,False,False,0
1,0,0,-0.9516816739185228,1,0,0.0080171594501722,0,False,True,False,1
1,0,0,-1.2774445836787656,1,1,0.174188007029819,1,False,False,True,1
0,0,0,1.0843365120829946,1,1,0.5065297021891128,0,True,False,False,0
0,0,0,-0.8295205827584317,1,0,0.5065297021891128,0,True,False,False,1
1,0,1,-1.1552834925186746,1,1,0.6727005497687596,1,True,False,False,1
0,1,0,-1.1960038562387048,1,1,0.174188007029819,1,False,True,False,1
1,0,0,-1.2774445836787656,1,0,-0.4572612137728389,0,False,False,False,2
1,0,0,-0.1372743995179157,1,0,1.1379789229917707,0,False,False,False,1
0,0,0,1.5729808767233588,1,0,0.6394663802528302,0,True,False,False,0
0,0,1,-0.3815965818380978,1,0,-0.2246220271613333,0,False,True,False,1
1,0,1,-1.0738427650786138,1,0,-1.288115451671073,0,False,False,False,2
0,0,1,0.188488510242327,1,0,-1.5207546382825785,0,False,True,False,3
1,0,0,-0.3408762181180675,1,1,0.3071246850935365,0,True,False,True,1
0,0,0,0.6771328748826912,1,1,1.2044472620236295,0,False,True,False,0
0,0,0,-0.8702409464784621,1,1,1.0382764144439829,1,True,False,False,1
1,0,0,0.4735310562825394,1,0,1.1712130925077,0,True,True,False,0
0,0,0,-0.8702409464784621,1,1,-1.3213496211870024,0,False,False,True,2
1,0,1,0.4328106925625091,0,1,-1.188412943123285,0,True,True,False,3
0,0,0,-1.2774445836787656,1,1,-0.4572612137728389,1,False,False,True,2
0,0,1,-0.3815965818380978,1,1,-1.3545837907029317,0,True,False,False,2
0,1,0,-0.3001558543980371,1,0,0.174188007029819,0,False,False,True,1
1,1,0,-0.748079855318371,1,1,0.3403588546094659,0,True,False,False,1
0,0,0,-0.9109613101984924,1,0,0.5065297021891128,1,False,False,False,1
1,0,1,-0.2187151269579764,1,0,0.5397638717050421,0,False,True,False,1
1,0,0,-1.1960038562387048,1,1,1.3373839400873468,1,True,False,False,1
1,0,0,-0.9109613101984924,1,0,-1.288115451671073,0,False,True,False,2
1,1,0,-1.1145631287986442,0,0,-0.6566662308684151,0,False,False,True,2
1,0,1,0.6364125111626608,1,0,-1.288115451671073,0,False,False,False,3
0,1,0,-1.0331224013585834,1,1,0.0080171594501722,0,True,False,True,1
0,0,0,0.4735310562825394,0,0,-0.5237295528046976,0,False,False,False,3
0,0,0,-1.2367242199587352,1,1,0.3735930241253952,1,True,False,False,1
0,0,0,-1.1552834925186746,1,0,0.4068271936413246,1,False,False,True,1
1,0,0,0.188488510242327,1,0,1.1379789229917707,1,True,False,False,0
0,0,0,-0.7888002190384014,1,0,-1.5207546382825785,0,False,False,True,2
0,0,0,0.2699292376823877,1,1,-0.1913878576454039,0,True,True,False,3
1,0,0,0.3920903288424788,1,0,-0.291090366193192,0,False,False,False,3
0,0,1,0.5549717837226001,1,0,1.3373839400873468,1,False,False,False,0
1,0,1,-0.6666391278783103,1,1,-0.291090366193192,0,True,False,False,2
1,0,1,0.880734693482843,0,0,-0.6234320613524857,0,True,False,True,3
1,0,0,0.0256070553622056,1,1,0.0412513289661016,0,False,False,False,1
0,0,0,-0.4223169455581282,0,1,-0.4572612137728389,0,True,False,True,2
1,0,0,0.1070477828022663,1,0,0.805637227832477,0,False,False,True,1
0,0,0,-1.1552834925186746,1,0,-1.45428629925072,1,False,False,False,2
1,0,0,-1.2774445836787656,1,0,-1.4875204687666492,0,True,False,False,2
1,0,0,0.1477681465222966,1,0,-1.45428629925072,0,True,True,False,3
1,0,1,-0.3001558543980371,1,0,-0.3575587052250508,0,True,False,False,2
0,0,0,-1.1960038562387048,1,1,0.2074221765457484,0,True,False,False,1
1,0,0,-0.4223169455581282,1,1,1.2044472620236295,1,True,False,False,1
0,0,1,-0.6666391278783103,1,0,1.2044472620236295,0,False,True,False,1
0,1,0,0.7178532386027215,1,0,1.4038522791192056,0,True,True,False,0
0,0,0,-0.9109613101984924,1,1,-1.45428629925072,0,True,False,False,2
0,0,0,-0.3001558543980371,1,1,0.3071246850935365,1,False,False,True,1
1,1,0,-0.0151133083578247,1,1,1.0382764144439829,1,True,True,False,1
0,0,1,1.247217966963116,1,0,-1.5207546382825785,0,False,True,False,3
1,0,1,-1.1145631287986442,1,0,-0.5237295528046976,0,True,False,False,2
1,1,0,0.4735310562825394,0,0,-1.1551787736073555,1,False,True,False,3
0,1,0,-0.6666391278783103,1,1,1.0382764144439829,1,False,True,False,1
1,0,0,-0.5037576729981889,1,1,-0.0252170100657571,0,True,False,False,1
0,0,0,-0.0965540357978854,1,1,1.3706181096032763,0,True,False,True,1
0,0,0,0.9214550572028734,1,1,-0.6566662308684151,0,False,False,True,3
0,1,1,1.1657772395230557,1,0,0.0080171594501722,0,False,True,False,0
1,0,1,-1.2774445836787656,1,0,-1.4875204687666492,1,True,False,False,2
0,0,0,0.880734693482843,1,0,0.971808075412124,0,True,True,False,0
1,0,0,-0.9109613101984924,1,0,0.174188007029819,1,False,True,False,1
1,0,1,0.3106496014024181,1,1,-0.3243245357091214,1,True,True,False,3
0,0,1,0.758573602322752,1,1,0.4732955326731833,0,True,True,False,0
1,0,1,1.6137012404433893,1,1,1.3706181096032763,0,True,True,False,0
1,0,0,1.2879383306831464,1,0,1.1379789229917707,0,False,False,False,0
1,0,0,1.6137012404433893,1,1,-1.288115451671073,0,True,True,False,3
0,0,1,0.8400143297628127,1,1,-1.4875204687666492,0,True,True,False,3
1,0,0,-1.1960038562387048,0,0,-1.3213496211870024,1,True,True,False,2
1,1,0,-1.2774445836787656,1,0,0.174188007029819,0,False,False,False,1
1,0,1,-0.7888002190384014,1,1,0.6394663802528302,1,True,True,False,1
0,0,0,0.2699292376823877,0,0,-0.4572612137728389,1,False,False,False,3
0,0,0,-0.9516816739185228,1,0,0.4400613631572539,1,True,False,False,1
1,0,0,-0.4223169455581282,1,1,-1.3213496211870024,0,False,False,True,2
1,1,0,0.880734693482843,1,0,1.1379789229917707,0,False,False,False,0
1,0,0,-0.1372743995179157,0,0,-0.9557737565117794,0,True,False,False,2
1,0,0,1.6137012404433893,1,1,1.7694281437944286,1,False,False,True,0
1,0,0,1.6137012404433893,1,0,0.5065297021891128,0,True,False,False,0
1,0,0,0.5956921474426305,1,0,1.5035547876669937,1,False,False,False,0
0,0,1,-0.1779947632379461,1,1,-0.4904953832887682,0,True,False,False,2
1,0,0,-1.1960038562387048,0,1,-1.1551787736073555,0,True,False,False,2
1,1,1,0.7178532386027215,1,0,0.3403588546094659,0,True,False,False,0
1,0,0,-1.2774445836787656,1,0,0.174188007029819,1,False,False,False,1
1,0,0,-1.2367242199587352,1,1,1.0050422449280532,1,False,False,True,1
1,0,0,-1.2367242199587352,1,0,0.2074221765457484,0,True,False,False,1
0,0,0,1.5322605130033284,1,0,1.5035547876669937,1,False,False,False,0
1,0,0,0.758573602322752,1,0,0.7391688888006183,0,True,False,False,0
1,1,0,1.3286586944031769,1,0,1.3041497705714176,0,False,False,False,0
1,0,0,-1.2774445836787656,1,0,0.8721055668643357,1,False,True,False,1
0,0,1,-0.7888002190384014,0,1,-1.1551787736073555,0,True,False,False,2
0,0,0,-0.9109613101984924,1,1,1.1047447534758412,1,True,False,False,1
0,0,1,0.9214550572028734,1,1,-1.4875204687666492,0,True,False,False,3
0,0,0,-1.0331224013585834,1,0,0.2074221765457484,1,False,True,False,1
1,0,0,-1.1960038562387048,1,1,-1.5207546382825785,0,True,True,False,2
1,0,0,0.5549717837226001,0,1,-1.0222420955436382,0,True,False,False,3
1,0,0,0.9621754209229036,1,1,0.3735930241253952,0,False,True,False,0
0,0,1,1.1657772395230557,1,0,1.6697256352466403,0,False,False,False,0
1,0,1,0.7992939660427822,1,0,0.9385739058961944,0,False,False,True,0
0,0,0,0.3513699651224484,1,1,0.174188007029819,1,False,False,False,0
0,0,0,1.4508197855632678,1,0,-1.288115451671073,0,False,False,False,3
0,0,1,0.3513699651224484,1,0,0.4400613631572539,0,True,False,False,0
1,0,1,0.7178532386027215,1,0,0.174188007029819,0,True,False,False,0
0,0,0,1.5729808767233588,1,1,1.6697256352466403,0,True,False,False,0
1,0,0,-0.4223169455581282,1,1,0.6062322107369008,0,True,True,False,1
1,0,1,1.0843365120829946,1,0,-1.4875204687666492,0,False,False,True,3
1,0,1,-1.0738427650786138,1,1,0.174188007029819,0,False,False,False,1
0,0,1,0.0256070553622056,1,1,-1.3545837907029317,1,False,True,False,3
0,0,1,-0.62591876415828,1,0,-1.3545837907029317,1,False,False,False,2
1,0,1,0.6771328748826912,1,0,-0.1581536881294745,0,False,True,False,3
1,0,0,1.6137012404433893,1,0,0.5729980412209714,0,False,False,False,0
1,1,0,-0.62591876415828,1,0,1.1712130925077,1,False,False,False,1
1,0,1,-0.7073594915983407,1,1,0.0080171594501722,0,True,False,False,1
1,0,1,-0.9924020376385532,1,1,-1.4875204687666492,0,True,False,False,2
1,0,0,-0.4223169455581282,1,0,0.0080171594501722,0,True,False,False,1
1,0,1,0.758573602322752,1,0,-1.3213496211870024,0,True,False,False,3
0,0,0,0.4328106925625091,1,0,0.9053397363802652,0,True,False,False,0
1,0,0,-1.1960038562387048,0,0,-1.3213496211870024,0,False,False,False,2
0,1,1,0.6364125111626608,1,1,1.3041497705714176,0,True,True,False,0
0,0,1,0.0663274190822359,1,1,-0.1249195186135452,0,False,False,True,1
1,1,1,0.3513699651224484,1,0,1.5700231266988525,1,False,True,False,0
0,0,1,1.4100994218432374,1,1,1.5700231266988525,0,True,True,False,0
0,0,1,-0.5444780367182193,1,0,0.3735930241253952,0,False,False,True,1
0,0,1,1.247217966963116,1,0,1.1712130925077,0,False,False,False,0
0,0,0,-0.5851984004382496,1,1,0.6727005497687596,1,True,False,False,1
0,0,0,-1.2774445836787656,1,0,-1.45428629925072,0,False,False,False,2
0,0,0,-0.8702409464784621,1,1,0.971808075412124,1,True,False,True,1
1,0,0,-0.0965540357978854,1,0,0.8388713973484064,0,False,False,False,1
1,0,0,-0.3815965818380978,1,1,0.3403588546094659,1,True,False,False,1
0,0,0,0.7992939660427822,1,1,1.3373839400873468,1,False,False,True,0
1,0,1,-0.7888002190384014,1,1,-1.4875204687666492,0,False,True,False,2
1,0,1,0.880734693482843,1,0,-0.0584511795816865,0,False,False,False,3
1,0,0,-1.2774445836787656,1,1,-0.556963722320627,0,True,False,True,2
0,0,1,1.4508197855632678,1,0,0.6394663802528302,0,False,False,False,0
1,0,0,-1.1960038562387048,1,0,-0.0252170100657571,0,False,False,False,1
1,0,1,-1.2774445836787656,1,0,0.1077196679979603,1,True,True,False,1
0,0,0,0.0663274190822359,1,0,-0.0584511795816865,1,False,False,False,1
1,0,0,0.6771328748826912,1,1,0.0412513289661016,0,True,False,False,0
0,0,1,-0.3815965818380978,1,0,-1.4875204687666492,0,False,False,False,2
1,0,1,1.5729808767233588,1,0,-1.4875204687666492,0,False,True,False,3
0,0,1,0.5549717837226001,1,0,0.6727005497687596,0,False,True,False,0
1,0,1,0.7178532386027215,1,1,1.437086448635135,0,True,False,True,0
1,0,0,-1.2774445836787656,0,1,-0.6566662308684151,1,True,False,False,2
1,0,0,-0.3408762181180675,1,1,0.5065297021891128,0,True,False,False,1
1,0,1,1.4508197855632678,1,0,1.6697256352466403,0,False,False,False,0
0,0,0,-0.055833672077855,1,1,-1.45428629925072,0,True,False,False,2
0,0,1,1.2879383306831464,0,0,-0.4904953832887682,0,False,False,False,3
0,0,1,-0.748079855318371,1,0,0.7391688888006183,1,True,False,False,1
1,0,0,1.0843365120829946,0,1,-0.4240270442569095,0,False,False,False,3
1,0,1,1.6137012404433893,1,0,0.8721055668643357,0,False,True,False,0
0,0,1,-1.1552834925186746,1,0,1.1047447534758412,1,False,False,False,1
0,0,0,-0.0151133083578247,1,0,0.6394663802528302,1,False,True,False,1
1,1,0,0.6364125111626608,1,0,0.8721055668643357,0,True,True,False,0
1,0,0,1.6137012404433893,1,1,1.5035547876669937,0,True,False,True,0
1,0,1,-1.1960038562387048,1,1,0.8388713973484064,0,True,False,False,1
0,0,1,1.6137012404433893,1,0,1.0382764144439829,0,False,True,False,0
1,0,0,-0.5851984004382496,1,0,0.6394663802528302,0,True,False,True,1
1,1,0,1.6137012404433893,0,0,-0.0584511795816865,0,False,False,False,3
0,1,0,-0.0151133083578247,1,0,0.7059347192846889,1,True,False,True,1
0,1,0,-0.7888002190384014,1,0,0.5729980412209714,1,False,False,False,1
0,0,1,-1.0331224013585834,0,0,-1.1551787736073555,0,False,True,False,2
0,0,1,-1.0738427650786138,1,1,-0.291090366193192,1,True,False,True,2
0,0,0,-1.1552834925186746,1,1,-0.3243245357091214,0,True,False,False,2
0,0,1,-0.7888002190384014,1,1,-1.4875204687666492,0,True,False,False,2
1,0,0,1.2879383306831464,1,1,1.3041497705714176,0,False,False,True,0
0,0,0,-0.62591876415828,1,1,0.174188007029819,0,False,False,True,1
0,0,1,0.3106496014024181,0,1,-0.4572612137728389,0,True,True,False,3
0,0,1,-0.8702409464784621,0,0,-0.4572612137728389,0,False,False,True,2
1,0,0,-1.1145631287986442,1,0,-1.4875204687666492,0,True,False,False,2
0,0,1,-0.3815965818380978,1,0,0.7059347192846889,0,True,False,False,1
1,0,0,1.4508197855632678,1,1,0.4068271936413246,0,True,False,True,0
0,0,0,-1.2774445836787656,1,1,0.4732955326731833,0,False,False,True,1
1,0,1,1.6137012404433893,1,0,0.7724030583165477,0,True,False,False,0
0,0,0,1.002895784642934,0,1,-0.7896029089321326,0,True,False,False,3
0,1,0,1.125056875803025,1,0,1.7029598047625698,0,False,True,False,0
1,1,0,-1.0738427650786138,1,0,-0.6566662308684151,0,False,False,False,2
1,0,1,0.9214550572028734,1,1,0.8388713973484064,0,True,True,False,0
0,1,0,1.6137012404433893,1,0,1.5035547876669937,0,False,False,True,0
1,0,0,1.5322605130033284,1,0,0.1077196679979603,0,False,False,False,0
1,0,1,-0.62591876415828,1,1,0.805637227832477,1,True,False,False,1
1,0,0,-0.9516816739185228,1,1,-0.1581536881294745,0,True,False,False,1
1,0,1,0.758573602322752,1,1,-0.1581536881294745,0,True,False,False,3
0,0,1,1.4100994218432374,1,1,0.174188007029819,0,True,True,False,0
0,0,0,-1.2774445836787656,1,0,0.3735930241253952,1,False,False,False,1
0,0,0,-1.1960038562387048,0,1,-1.3213496211870024,1,False,True,False,2
0,0,0,-1.0738427650786138,0,0,-0.4572612137728389,0,True,False,False,2
0,0,1,-0.9109613101984924,1,0,0.0412513289661016,0,True,False,False,1
0,0,0,-0.4630373092781585,1,0,0.7059347192846889,0,False,True,False,1
0,0,0,-0.7888002190384014,1,0,0.971808075412124,1,False,False,True,1
1,0,0,0.758573602322752,1,0,0.3403588546094659,0,False,False,False,0
1,0,0,-0.3001558543980371,1,0,-1.45428629925072,0,True,False,False,2
0,0,1,1.5729808767233588,1,0,-1.4875204687666492,0,False,False,False,3
0,0,0,-1.1960038562387048,1,0,0.3403588546094659,0,False,False,False,1
1,0,0,-1.2774445836787656,1,0,0.5065297021891128,1,False,False,False,1
1,1,0,1.3286586944031769,1,1,1.1379789229917707,0,False,True,False,0
1,0,1,1.3286586944031769,1,0,0.2406563460616778,1,False,True,False,0
0,0,0,1.2879383306831464,1,0,-1.3545837907029317,0,False,False,False,3
1,0,0,0.2292088739623573,1,1,0.2074221765457484,0,True,False,False,1
0,0,0,0.9621754209229036,1,0,1.5035547876669937,0,False,False,False,0
0,0,1,1.6137012404433893,1,0,-1.4875204687666492,0,False,False,True,3
0,0,1,-0.9516816739185228,1,0,0.1409538375138897,0,True,False,False,1
0,0,0,0.2292088739623573,1,0,-1.4875204687666492,0,False,True,False,3
1,0,1,0.4735310562825394,1,0,-0.3243245357091214,0,True,False,False,3
1,0,0,1.5729808767233588,1,0,0.5065297021891128,0,True,True,False,0
0,0,0,1.002895784642934,1,0,1.1712130925077,0,False,False,False,0
0,0,0,0.4328106925625091,0,1,-0.5237295528046976,1,True,False,False,3
0,0,0,-0.62591876415828,1,1,-1.4875204687666492,0,False,False,False,2
1,0,0,-1.0331224013585834,1,1,0.7391688888006183,1,False,False,False,1
0,0,0,-1.2367242199587352,1,0,0.5065297021891128,1,False,True,False,1
1,0,0,0.7178532386027215,1,0,-1.3213496211870024,0,True,False,False,3
0,0,0,1.6137012404433893,1,0,0.6062322107369008,0,False,False,False,0
0,0,1,-0.7888002190384014,1,0,0.805637227832477,0,True,False,False,1
1,0,0,-0.5444780367182193,1,0,0.174188007029819,0,False,False,False,1
1,0,1,-0.0965540357978854,1,0,-1.45428629925072,0,True,False,False,2
0,0,0,1.0436161483629645,1,0,1.3706181096032763,1,False,False,False,0
1,0,1,-1.0331224013585834,1,0,-1.45428629925072,0,True,False,False,2
1,0,1,0.9214550572028734,1,0,-1.4875204687666492,0,False,False,False,3
1,0,1,-0.7073594915983407,1,1,-1.4875204687666492,0,False,False,False,2
1,0,1,1.4508197855632678,1,1,0.805637227832477,0,True,False,False,0
0,0,0,0.880734693482843,1,0,1.1712130925077,1,False,False,False,0
0,0,0,-0.3001558543980371,0,1,-0.556963722320627,0,False,False,False,2
0,0,0,-1.2774445836787656,1,0,0.6394663802528302,1,False,False,False,1
1,0,0,1.6137012404433893,1,0,-1.45428629925072,0,False,False,False,3
1,0,0,1.247217966963116,1,0,0.2406563460616778,0,False,False,False,0
1,0,1,0.3920903288424788,1,1,-1.4875204687666492,0,True,True,False,3
1,1,0,0.188488510242327,0,0,-0.92253958699585,0,False,True,False,3
0,0,0,-1.1552834925186746,1,1,-1.4875204687666492,1,True,False,False,2
1,0,0,-0.7888002190384014,1,1,-1.5207546382825785,0,True,True,False,2
0,0,0,-1.1960038562387048,1,1,-1.45428629925072,0,True,False,False,2
0,0,0,-1.2774445836787656,1,0,-0.4572612137728389,1,True,False,True,2
0,0,0,1.4508197855632678,1,1,0.8388713973484064,0,True,False,False,0
1,0,0,-0.9109613101984924,1,0,-0.1581536881294745,0,False,True,False,1
1,0,1,1.2064976032430856,1,0,0.5397638717050421,0,False,False,True,0
1,0,0,0.6771328748826912,1,1,-1.4875204687666492,0,True,False,False,3
1,0,1,0.5549717837226001,1,0,-1.4875204687666492,0,True,True,False,3
1,0,0,0.7992939660427822,0,0,-0.0252170100657571,0,False,False,False,3
0,0,1,-0.2594354906780068,1,1,0.5729980412209714,0,False,False,False,1
0,0,1,-0.9924020376385532,1,0,-1.4875204687666492,0,False,False,True,2
0,0,0,-1.2367242199587352,1,0,0.3735930241253952,1,False,False,False,1
0,0,1,1.4915401492832985,1,0,-1.4875204687666492,0,False,False,False,3
0,0,0,-1.1552834925186746,0,1,-1.188412943123285,0,False,False,True,2
1,0,0,-0.8702409464784621,1,0,0.3735930241253952,0,True,False,False,1
1,1,0,-0.9516816739185228,1,1,-0.5237295528046976,0,True,False,False,2
0,0,0,-0.1372743995179157,1,0,0.1409538375138897,1,False,False,True,1
1,1,1,1.125056875803025,1,0,0.9385739058961944,0,False,False,False,0
1,1,0,-0.2187151269579764,0,0,-1.1219446040914265,1,False,True,False,2
1,0,1,1.002895784642934,1,0,-1.4875204687666492,0,False,False,False,3
0,0,1,-1.2774445836787656,1,1,0.3071246850935365,1,False,False,True,1
0,0,0,-1.2774445836787656,1,0,0.9053397363802652,1,False,False,False,1
0,0,0,0.188488510242327,1,0,-1.4875204687666492,0,False,False,False,3
1,1,1,1.6137012404433893,0,1,0.0080171594501722,0,True,False,False,0
0,0,1,-0.055833672077855,1,0,0.8721055668643357,1,True,False,False,1
0,0,0,0.7992939660427822,1,1,-0.1913878576454039,0,True,False,True,3
0,1,0,0.6364125111626608,1,1,-0.1913878576454039,0,False,False,True,3
0,0,0,-0.4223169455581282,1,0,0.805637227832477,1,False,False,False,1
0,0,0,-0.7888002190384014,1,0,0.3403588546094659,1,False,False,False,1
1,0,0,-1.0738427650786138,1,0,0.5065297021891128,0,False,False,False,1
0,0,0,-1.0331224013585834,1,1,-0.3575587052250508,0,True,True,False,2
0,0,1,1.5729808767233588,1,1,1.4703206181510644,0,True,False,False,0
1,0,1,-1.1960038562387048,1,0,0.174188007029819,1,False,False,True,1
1,0,1,0.6364125111626608,1,1,-0.0252170100657571,0,True,False,False,3
1,0,1,-0.9516816739185228,1,0,-0.3243245357091214,0,False,True,False,2
1,1,0,-1.0331224013585834,1,1,0.3071246850935365,1,False,False,True,1
0,0,1,-0.5851984004382496,0,0,-0.9890079260277088,1,False,False,False,2
1,1,0,-0.8702409464784621,1,0,-0.1581536881294745,0,True,True,False,1
0,0,0,-0.9516816739185228,1,0,0.6727005497687596,0,True,False,False,1
1,1,0,-0.9109613101984924,1,1,0.4732955326731833,1,True,True,False,1
1,0,0,-1.2774445836787656,1,1,-1.4875204687666492,0,False,False,True,2
0,1,0,-0.2594354906780068,1,1,0.6727005497687596,1,False,False,True,1
1,0,0,-1.0331224013585834,1,0,-0.6899004003843444,0,False,False,True,2
0,0,0,0.5549717837226001,1,0,1.3041497705714176,0,False,False,False,0
1,0,1,-0.2187151269579764,1,0,-1.288115451671073,0,False,False,True,2
1,0,0,-1.2774445836787656,1,0,0.174188007029819,1,True,False,False,1
0,1,0,0.3106496014024181,0,0,-0.291090366193192,1,False,False,False,3
1,0,1,0.6771328748826912,1,0,0.3403588546094659,1,False,False,True,0
1,0,0,1.4508197855632678,1,1,1.437086448635135,1,False,False,True,0
0,0,1,-0.5851984004382496,1,0,-0.2246220271613333,0,False,False,False,1
0,1,0,-0.1779947632379461,1,1,1.3706181096032763,1,True,True,False,1
0,0,0,1.6137012404433893,1,0,1.2044472620236295,0,False,True,False,0
0,0,0,1.2064976032430856,1,0,0.6727005497687596,0,True,True,False,0
0,0,1,0.0663274190822359,1,0,-1.3213496211870024,0,False,False,False,3
0,0,0,0.5549717837226001,1,0,-0.291090366193192,0,True,False,False,3
1,0,0,-0.055833672077855,1,0,0.5729980412209714,0,False,False,False,1
1,0,0,-0.2187151269579764,1,1,1.1712130925077,0,True,False,True,1
1,0,1,-0.0965540357978854,1,1,-0.3575587052250508,0,True,False,False,2
1,0,1,-0.8702409464784621,1,0,0.7059347192846889,0,True,False,True,1
0,1,0,0.5549717837226001,1,0,1.5035547876669937,1,False,True,False,0
0,0,0,0.4735310562825394,1,1,-0.4904953832887682,0,True,False,False,3
0,0,0,0.3920903288424788,1,1,0.1077196679979603,0,False,False,False,0
1,0,0,-0.5851984004382496,1,1,-0.4904953832887682,1,True,False,False,2
0,0,0,0.7178532386027215,1,1,-1.5207546382825785,0,False,True,False,3
0,0,1,-1.0331224013585834,1,1,-0.4572612137728389,0,True,False,False,2
0,0,1,1.369379058123207,1,0,0.8388713973484064,0,False,False,False,0
0,0,1,-0.2594354906780068,0,0,-0.6234320613524857,0,False,False,False,2
1,0,0,-1.2774445836787656,1,0,0.1409538375138897,1,False,True,False,1
1,0,0,1.4100994218432374,1,0,0.9385739058961944,0,False,False,False,0
0,0,0,-0.2594354906780068,1,1,1.1712130925077,0,False,False,False,1
0,0,0,0.7992939660427822,1,0,1.0050422449280532,0,False,False,False,0
0,0,1,-0.8295205827584317,1,0,0.4068271936413246,0,False,False,False,1
1,1,0,-0.9109613101984924,1,1,0.2738905155776072,1,True,False,False,1
0,0,0,-1.2774445836787656,1,0,-0.6899004003843444,0,True,False,False,2
0,1,0,0.5956921474426305,1,0,0.0744854984820309,0,False,False,True,0
1,0,0,1.002895784642934,1,1,0.8388713973484064,0,True,False,False,0
0,0,0,-1.2774445836787656,1,0,0.2074221765457484,1,False,True,False,1
1,1,0,1.6137012404433893,1,1,1.6364914657307112,0,True,False,False,0
0,1,0,0.5142514200025698,0,0,-1.0222420955436382,0,True,True,False,3
0,0,0,0.2292088739623573,1,1,-1.4875204687666492,0,True,False,False,3
1,0,1,-1.2774445836787656,1,0,0.8388713973484064,0,True,False,False,1
1,0,1,-0.62591876415828,1,0,0.5397638717050421,0,False,False,False,1
0,0,1,1.0843365120829946,1,1,0.3735930241253952,0,False,True,False,0
1,0,0,-0.7073594915983407,1,1,1.2044472620236295,1,False,False,False,1
1,0,0,-0.0151133083578247,1,1,0.2738905155776072,0,False,True,False,1
1,0,0,0.4328106925625091,1,1,-1.4875204687666492,0,True,False,True,3
1,1,0,1.5729808767233588,1,1,-1.3213496211870024,0,True,False,False,3
0,0,0,0.880734693482843,1,0,1.6697256352466403,0,False,False,False,0
0,0,0,-1.1145631287986442,1,1,0.5397638717050421,1,True,False,False,1
0,0,1,-0.748079855318371,1,1,-1.4875204687666492,0,True,False,False,2
0,0,1,1.2064976032430856,1,0,1.1712130925077,1,False,True,False,0
0,1,1,1.6137012404433893,1,0,0.8388713973484064,0,False,False,False,0
1,0,0,0.3920903288424788,1,1,1.437086448635135,0,False,False,True,0
0,0,0,-1.2367242199587352,1,1,0.174188007029819,0,True,False,False,1
0,1,0,1.6137012404433893,1,0,-1.288115451671073,0,False,True,False,3
0,0,1,-0.0965540357978854,1,1,-1.3213496211870024,0,False,True,False,2
1,0,0,0.3106496014024181,1,1,1.071510583959912,1,False,False,True,0
0,0,1,-0.3001558543980371,0,1,-0.9890079260277088,0,True,False,False,2
1,0,0,1.3286586944031769,1,0,0.0744854984820309,0,False,False,True,0
